ModelFile,Arch,Location,BaseType,Reduction,Condition,ImageID,Eyes_PoS,Nose_PoS,Mouth_PoS
SE-Conv-L3_ObjectBased_R2.pth,AlexNet,3,ObjectBased,2,N,7,0.080233701,0.010837428,0.009289303
SE-Conv-L3_ObjectBased_R2.pth,AlexNet,3,ObjectBased,2,N,8,0.095490888,0.004794983,0.004479913
SE-Conv-L3_ObjectBased_R2.pth,AlexNet,3,ObjectBased,2,N,9,0.050827727,0.011849995,0.011290342
SE-Conv-L3_ObjectBased_R2.pth,AlexNet,3,ObjectBased,2,N,10,0.05593276,0.004825777,0.011110133
SE-Conv-L3_ObjectBased_R2.pth,AlexNet,3,ObjectBased,2,N,11,0.041395236,0.001806494,0.029801313
SE-Conv-L3_ObjectBased_R2.pth,AlexNet,3,ObjectBased,2,N,12,0.056906179,0.005826563,0.005491581
SE-Conv-L3_ObjectBased_R2.pth,AlexNet,3,ObjectBased,2,N,13,0.094402522,0.001409734,0.017866569
SE-Conv-L3_ObjectBased_R2.pth,AlexNet,3,ObjectBased,2,N,14,0.040765636,0.010585345,0.025215335
SE-Conv-L3_ObjectBased_R2.pth,AlexNet,3,ObjectBased,2,N,15,0.058751632,0.052237932,0.032208465
SE-Conv-L3_ObjectBased_R2.pth,AlexNet,3,ObjectBased,2,N,16,0.07199131,0.024011979,0.041833818
SE-Conv-L3_ObjectBased_R2.pth,AlexNet,3,ObjectBased,2,N,17,0.063251011,0.027977042,0.04108531
SE-Conv-L3_ObjectBased_R2.pth,AlexNet,3,ObjectBased,2,N,18,0.04691105,0.021131914,0.033038042
SE-Conv-L3_ObjectBased_R2.pth,AlexNet,3,ObjectBased,2,N,19,0.058362834,0.028534576,0.017260727
SE-Conv-L3_ObjectBased_R2.pth,AlexNet,3,ObjectBased,2,N,20,0.037418064,0.018251628,0.020549556
SE-Conv-L3_ObjectBased_R2.pth,AlexNet,3,ObjectBased,2,N,21,0.038079478,0.025341554,0.028162433
SE-Conv-L3_FaceBased_R4.pth,AlexNet,3,FaceBased,4,E,1,0.04358203,0.05357942,0.084023125
SE-Conv-L3_FaceBased_R4.pth,AlexNet,3,FaceBased,4,E,2,0.020554328,0.028976016,0.178388059
SE-Conv-L3_FaceBased_R4.pth,AlexNet,3,FaceBased,4,E,3,0.015314095,0.020524865,0.250972152
SE-Conv-L3_FaceBased_R4.pth,AlexNet,3,FaceBased,4,E,4,0.000777122,0.010285415,0.213845387
SE-Conv-L3_FaceBased_R4.pth,AlexNet,3,FaceBased,4,E,5,0.00092869,0.007530265,0.299764991
SE-Conv-L3_FaceBased_R4.pth,AlexNet,3,FaceBased,4,E,6,0.002234975,0.014107508,0.286462039
SE-Conv-L3_FaceBased_R4.pth,AlexNet,3,FaceBased,4,E,7,0.000373996,0.001919259,0.551895678
SE-Conv-L3_FaceBased_R4.pth,AlexNet,3,FaceBased,4,E,8,0.001525515,0.005472376,0.137890309
SE-Conv-L3_FaceBased_R4.pth,AlexNet,3,FaceBased,4,E,9,0.002038308,0.01037535,0.23698394
SE-Conv-L3_FaceBased_R4.pth,AlexNet,3,FaceBased,4,E,10,0.00295799,0.009581237,0.017736565
SE-Conv-L3_FaceBased_R4.pth,AlexNet,3,FaceBased,4,E,11,0.17093654,0.035568837,0.091543585
SE-Conv-L3_FaceBased_R4.pth,AlexNet,3,FaceBased,4,E,12,0.128084078,0.019821575,0.131575555
SE-Conv-L3_FaceBased_R4.pth,AlexNet,3,FaceBased,4,E,13,0.008253928,0.138681978,0.064798303
SE-Conv-L3_FaceBased_R4.pth,AlexNet,3,FaceBased,4,E,14,0.114575326,0.130518183,0.214662507
SE-Conv-L3_FaceBased_R4.pth,AlexNet,3,FaceBased,4,E,15,0.008291238,0.063253462,0.060050141
SE-Conv-L3_FaceBased_R4.pth,AlexNet,3,FaceBased,4,E,16,0.002707288,0.244067386,0.053310946
SE-Conv-L3_FaceBased_R4.pth,AlexNet,3,FaceBased,4,E,17,0.070099749,0.020437157,0.001132511
SE-Conv-L3_FaceBased_R4.pth,AlexNet,3,FaceBased,4,E,18,0.070133671,0.004120686,0.001194461
SE-Conv-L3_FaceBased_R4.pth,AlexNet,3,FaceBased,4,E,19,0.053184137,0.001425899,0.001213483
SE-Conv-L3_FaceBased_R4.pth,AlexNet,3,FaceBased,4,E,20,0.182880864,0.040842675,0.000819036
SE-Conv-L3_FaceBased_R4.pth,AlexNet,3,FaceBased,4,E,21,0.005957818,0.130786061,0.373279244
SE-Conv-L3_FaceBased_R4.pth,AlexNet,3,FaceBased,4,Full,1,0.000219589,0.002906518,0.513820469
SE-Conv-L3_FaceBased_R4.pth,AlexNet,3,FaceBased,4,Full,2,0.000623584,0.00489925,0.154251695
SE-Conv-L3_FaceBased_R4.pth,AlexNet,3,FaceBased,4,Full,3,0.004907759,0.006753155,0.215483442
SE-Conv-L3_FaceBased_R4.pth,AlexNet,3,FaceBased,4,Full,4,0,0,0.215125263
SE-Conv-L3_FaceBased_R4.pth,AlexNet,3,FaceBased,4,Full,5,0,0,0
SE-Conv-L3_FaceBased_R4.pth,AlexNet,3,FaceBased,4,Full,6,0,0,0
SE-Conv-L3_FaceBased_R4.pth,AlexNet,3,FaceBased,4,Full,7,0,0,0
SE-Conv-L3_FaceBased_R4.pth,AlexNet,3,FaceBased,4,Full,8,0,0,0.595834672
SE-Conv-L3_FaceBased_R4.pth,AlexNet,3,FaceBased,4,Full,9,0,0,0
SE-Conv-L3_FaceBased_R4.pth,AlexNet,3,FaceBased,4,Full,10,0,0,0
SE-Conv-L3_FaceBased_R4.pth,AlexNet,3,FaceBased,4,Full,11,0,0,0
SE-Conv-L3_FaceBased_R4.pth,AlexNet,3,FaceBased,4,Full,12,0,0,0
SE-Conv-L3_FaceBased_R4.pth,AlexNet,3,FaceBased,4,Full,13,0.030770501,0,0
SE-Conv-L3_FaceBased_R4.pth,AlexNet,3,FaceBased,4,Full,14,0.004968655,0,0
SE-Conv-L3_FaceBased_R4.pth,AlexNet,3,FaceBased,4,Full,15,0.000866782,0,0.004634131
SE-Conv-L3_FaceBased_R4.pth,AlexNet,3,FaceBased,4,Full,16,0.055618938,0,0
SE-Conv-L3_FaceBased_R4.pth,AlexNet,3,FaceBased,4,Full,17,0.012356587,0.020283151,0.014670828
SE-Conv-L3_FaceBased_R4.pth,AlexNet,3,FaceBased,4,Full,18,0.005319356,0.029806947,0.033532221
SE-Conv-L3_FaceBased_R4.pth,AlexNet,3,FaceBased,4,Full,19,0.005572466,0.000614515,0.019058594
SE-Conv-L3_FaceBased_R4.pth,AlexNet,3,FaceBased,4,Full,20,0.004763286,0.000120131,0.005910268
SE-Conv-L3_FaceBased_R4.pth,AlexNet,3,FaceBased,4,Full,21,0.088722892,0.001686169,0.601253569
SE-Conv-L3_FaceBased_R4.pth,AlexNet,3,FaceBased,4,M,1,0.204186305,0.059179075,0.085726842
SE-Conv-L3_FaceBased_R4.pth,AlexNet,3,FaceBased,4,M,2,0.206337258,0.161875919,0.090986751
SE-Conv-L3_FaceBased_R4.pth,AlexNet,3,FaceBased,4,M,3,0.115942128,0.009342119,0.013403687
SE-Conv-L3_FaceBased_R4.pth,AlexNet,3,FaceBased,4,M,4,0.070275426,0.064226829,0.06854675
SE-Conv-L3_FaceBased_R4.pth,AlexNet,3,FaceBased,4,M,5,0.317535847,0.064897925,0
SE-Conv-L3_FaceBased_R4.pth,AlexNet,3,FaceBased,4,M,6,0.187543631,0.310365796,0
SE-Conv-L3_FaceBased_R4.pth,AlexNet,3,FaceBased,4,M,7,0.106114179,0.107793771,0.106272385
SE-Conv-L3_FaceBased_R4.pth,AlexNet,3,FaceBased,4,M,8,0.102584384,0.140324816,0.101717032
SE-Conv-L3_FaceBased_R4.pth,AlexNet,3,FaceBased,4,M,9,0.084590517,0.138924643,0.095725872
SE-Conv-L3_FaceBased_R4.pth,AlexNet,3,FaceBased,4,M,10,0.084086537,0.116175063,0.082526118
SE-Conv-L3_FaceBased_R4.pth,AlexNet,3,FaceBased,4,M,11,0.00244916,0.108391434,0.14957197
SE-Conv-L3_FaceBased_R4.pth,AlexNet,3,FaceBased,4,M,12,0.030764285,0.152766392,0.149657667
SE-Conv-L3_FaceBased_R4.pth,AlexNet,3,FaceBased,4,M,13,0.002216661,0.172470465,0.192676544
SE-Conv-L3_FaceBased_R4.pth,AlexNet,3,FaceBased,4,M,14,0.033622034,0.239136308,0.108733371
SE-Conv-L3_FaceBased_R4.pth,AlexNet,3,FaceBased,4,M,15,0.003405512,0.261759847,0.132697508
SE-Conv-L3_FaceBased_R4.pth,AlexNet,3,FaceBased,4,M,16,0.038689334,0.181364879,0.10584522
SE-Conv-L3_FaceBased_R4.pth,AlexNet,3,FaceBased,4,M,17,0.080367073,0.101472974,0.131941378
SE-Conv-L3_FaceBased_R4.pth,AlexNet,3,FaceBased,4,M,18,0.102303997,0.137494475,0.127915487
SE-Conv-L3_FaceBased_R4.pth,AlexNet,3,FaceBased,4,M,19,0.09804935,0.09310022,0.175360367
SE-Conv-L3_FaceBased_R4.pth,AlexNet,3,FaceBased,4,M,20,0.00747626,0.120771393,0.208643541
SE-Conv-L3_FaceBased_R4.pth,AlexNet,3,FaceBased,4,M,21,0.056282129,0.096507154,0.18250832
SE-Conv-L3_FaceBased_R4.pth,AlexNet,3,FaceBased,4,N,1,0.05871335,0.121326491,0.159131661
SE-Conv-L3_FaceBased_R4.pth,AlexNet,3,FaceBased,4,N,2,0.03685705,0.134801045,0.16176863
SE-Conv-L3_FaceBased_R4.pth,AlexNet,3,FaceBased,4,N,3,0.042661864,0.121542476,0.144851595
SE-Conv-L3_FaceBased_R4.pth,AlexNet,3,FaceBased,4,N,4,0.065865241,0.121293709,0.126781881
SE-Conv-L3_FaceBased_R4.pth,AlexNet,3,FaceBased,4,N,5,0.061488546,0.128419921,0.14098303
SE-Conv-L3_FaceBased_R4.pth,AlexNet,3,FaceBased,4,N,6,0.061287452,0.117778562,0.164507926
SE-Conv-L3_FaceBased_R4.pth,AlexNet,3,FaceBased,4,N,7,0.071695149,0.105829708,0.136894643
SE-Conv-L3_FaceBased_R4.pth,AlexNet,3,FaceBased,4,N,8,0.108534284,0.096997976,0.141040921
SE-Conv-L3_FaceBased_R4.pth,AlexNet,3,FaceBased,4,N,9,0.058424205,0.11570394,0.169501871
SE-Conv-L3_FaceBased_R4.pth,AlexNet,3,FaceBased,4,N,10,0.026799666,0.036674518,0.030943232
SE-Conv-L3_FaceBased_R4.pth,AlexNet,3,FaceBased,4,N,11,0.095719844,0.021574024,0.00232247
SE-Conv-L3_FaceBased_R4.pth,AlexNet,3,FaceBased,4,N,12,0.033571567,0.096868627,0.078701824
SE-Conv-L3_FaceBased_R4.pth,AlexNet,3,FaceBased,4,N,13,0.075223319,0.085509039,0.107782423
SE-Conv-L3_FaceBased_R4.pth,AlexNet,3,FaceBased,4,N,14,0.036727443,0.089225449,0.205147296
SE-Conv-L3_FaceBased_R4.pth,AlexNet,3,FaceBased,4,N,15,0.00356113,0.003940558,0.21536769
SE-Conv-L3_FaceBased_R4.pth,AlexNet,3,FaceBased,4,N,16,0,0,0.302782238
SE-Conv-L3_FaceBased_R4.pth,AlexNet,3,FaceBased,4,N,17,0.270939887,0.001801093,0.020802714
SE-Conv-L3_FaceBased_R4.pth,AlexNet,3,FaceBased,4,N,18,0,0.007865102,0.549775302
SE-Conv-L3_FaceBased_R4.pth,AlexNet,3,FaceBased,4,N,19,0,0.020727994,0.239409417
SE-Conv-L3_FaceBased_R4.pth,AlexNet,3,FaceBased,4,N,20,0,0.017351195,0.355613023
SE-Conv-L3_FaceBased_R4.pth,AlexNet,3,FaceBased,4,N,21,0.000608706,0.093610443,0.44192481
SE-Conv-L3_ObjectBased_R4.pth,AlexNet,3,ObjectBased,4,E,1,0.007318734,0.297049642,0.041799743
SE-Conv-L3_ObjectBased_R4.pth,AlexNet,3,ObjectBased,4,E,2,0.006952628,0.252549678,0.071140014
SE-Conv-L3_ObjectBased_R4.pth,AlexNet,3,ObjectBased,4,E,3,0.00507966,0.124392934,0.134649009
SE-Conv-L3_ObjectBased_R4.pth,AlexNet,3,ObjectBased,4,E,4,0.004695314,0.209079325,0.085585438
SE-Conv-L3_ObjectBased_R4.pth,AlexNet,3,ObjectBased,4,E,5,0.016576549,0.119979762,0.061267544
SE-Conv-L3_ObjectBased_R4.pth,AlexNet,3,ObjectBased,4,E,6,0.022684533,0.148213983,0.093601942
SE-Conv-L3_ObjectBased_R4.pth,AlexNet,3,ObjectBased,4,E,7,0.015835421,0.159331635,0.074887045
SE-Conv-L3_ObjectBased_R4.pth,AlexNet,3,ObjectBased,4,E,8,0.02459117,0.081668064,0.123374507
SE-Conv-L3_ObjectBased_R4.pth,AlexNet,3,ObjectBased,4,E,9,0.00360846,0.170582026,0.121359721
SE-Conv-L3_ObjectBased_R4.pth,AlexNet,3,ObjectBased,4,E,10,0.030046592,0.104242623,0.117317468
SE-Conv-L3_ObjectBased_R4.pth,AlexNet,3,ObjectBased,4,E,11,0.048101757,0.130498096,0.051563527
SE-Conv-L3_ObjectBased_R4.pth,AlexNet,3,ObjectBased,4,E,12,0.090897501,0.221551478,0.062739842
SE-Conv-L3_ObjectBased_R4.pth,AlexNet,3,ObjectBased,4,E,13,0.018916599,0.173945427,0.090961181
SE-Conv-L3_ObjectBased_R4.pth,AlexNet,3,ObjectBased,4,E,14,0.024664968,0.170046479,0.103729434
SE-Conv-L3_ObjectBased_R4.pth,AlexNet,3,ObjectBased,4,E,15,0.073810302,0.104076162,0.063798487
SE-Conv-L3_ObjectBased_R4.pth,AlexNet,3,ObjectBased,4,E,16,0.103598095,0.097883888,0.027748425
SE-Conv-L3_ObjectBased_R4.pth,AlexNet,3,ObjectBased,4,E,17,0.056871437,0.148302063,0.068823427
SE-Conv-L3_ObjectBased_R4.pth,AlexNet,3,ObjectBased,4,E,18,0.043805394,0.144641548,0.033766638
SE-Conv-L3_ObjectBased_R4.pth,AlexNet,3,ObjectBased,4,E,19,0.025145203,0.119786143,0.073374838
SE-Conv-L3_ObjectBased_R4.pth,AlexNet,3,ObjectBased,4,E,20,0.009070054,0.111680418,0.037852556
SE-Conv-L3_ObjectBased_R4.pth,AlexNet,3,ObjectBased,4,E,21,0.022589192,0.083933733,0.029075755
SE-Conv-L3_ObjectBased_R4.pth,AlexNet,3,ObjectBased,4,Full,1,0.001296792,0.690644503,0.014687907
SE-Conv-L3_ObjectBased_R4.pth,AlexNet,3,ObjectBased,4,Full,2,0.051375609,0.562404752,0.034464866
SE-Conv-L3_ObjectBased_R4.pth,AlexNet,3,ObjectBased,4,Full,3,0.022957012,0.606062889,0.027987013
SE-Conv-L3_ObjectBased_R4.pth,AlexNet,3,ObjectBased,4,Full,4,0,0.753952265,0
SE-Conv-L3_ObjectBased_R4.pth,AlexNet,3,ObjectBased,4,Full,5,0,0,0
SE-Conv-L3_ObjectBased_R4.pth,AlexNet,3,ObjectBased,4,Full,6,0,0.610275447,0
SE-Conv-L3_ObjectBased_R4.pth,AlexNet,3,ObjectBased,4,Full,7,0.072498336,0.685606539,0
SE-Conv-L3_ObjectBased_R4.pth,AlexNet,3,ObjectBased,4,Full,8,0,0.485080004,0.077976622
SE-Conv-L3_ObjectBased_R4.pth,AlexNet,3,ObjectBased,4,Full,9,0.086285137,0.469209403,0.039882179
SE-Conv-L3_ObjectBased_R4.pth,AlexNet,3,ObjectBased,4,Full,10,0.02325185,0.254819423,0.087313034
SE-Conv-L3_ObjectBased_R4.pth,AlexNet,3,ObjectBased,4,Full,11,0.111424617,0.380385011,0.033508077
SE-Conv-L3_ObjectBased_R4.pth,AlexNet,3,ObjectBased,4,Full,12,0.160332307,0.255037218,0.009277765
SE-Conv-L3_ObjectBased_R4.pth,AlexNet,3,ObjectBased,4,Full,13,0.109545693,0.418487996,0.056614995
SE-Conv-L3_ObjectBased_R4.pth,AlexNet,3,ObjectBased,4,Full,14,0.185860097,0.382715821,0.019942256
SE-Conv-L3_ObjectBased_R4.pth,AlexNet,3,ObjectBased,4,Full,15,0.184724808,0.284366399,0.005999695
SE-Conv-L3_ObjectBased_R4.pth,AlexNet,3,ObjectBased,4,Full,16,0.286132336,0.18077524,0.002651135
SE-Conv-L3_ObjectBased_R4.pth,AlexNet,3,ObjectBased,4,Full,17,0.396945089,0.223644048,0.00372331
SE-Conv-L3_ObjectBased_R4.pth,AlexNet,3,ObjectBased,4,Full,18,0.546778619,0.159686968,0.004794512
SE-Conv-L3_ObjectBased_R4.pth,AlexNet,3,ObjectBased,4,Full,19,0.444488645,0.170554504,0.011126359
SE-Conv-L3_ObjectBased_R4.pth,AlexNet,3,ObjectBased,4,Full,20,0.40323171,0.154153511,0
SE-Conv-L3_ObjectBased_R4.pth,AlexNet,3,ObjectBased,4,Full,21,0.13600187,0.138804004,0.077553548
SE-Conv-L3_ObjectBased_R4.pth,AlexNet,3,ObjectBased,4,M,1,0,0.249923676,0.003646642
SE-Conv-L3_ObjectBased_R4.pth,AlexNet,3,ObjectBased,4,M,2,0.014702393,0.272844851,0.001987542
SE-Conv-L3_ObjectBased_R4.pth,AlexNet,3,ObjectBased,4,M,3,0.238683343,0.192684025,0
SE-Conv-L3_ObjectBased_R4.pth,AlexNet,3,ObjectBased,4,M,4,0.121261708,0.431251585,0
SE-Conv-L3_ObjectBased_R4.pth,AlexNet,3,ObjectBased,4,M,5,0.133388817,0.44709444,0
SE-Conv-L3_ObjectBased_R4.pth,AlexNet,3,ObjectBased,4,M,6,0.104056142,0.344382733,0
SE-Conv-L3_ObjectBased_R4.pth,AlexNet,3,ObjectBased,4,M,7,0.158436939,0.149719581,0
SE-Conv-L3_ObjectBased_R4.pth,AlexNet,3,ObjectBased,4,M,8,0.403195173,0.148964316,5.14E-05
SE-Conv-L3_ObjectBased_R4.pth,AlexNet,3,ObjectBased,4,M,9,0.291416019,0.135594964,0
SE-Conv-L3_ObjectBased_R4.pth,AlexNet,3,ObjectBased,4,M,10,0.119458251,0.239446759,0.000626362
SE-Conv-L3_ObjectBased_R4.pth,AlexNet,3,ObjectBased,4,M,11,0.029596752,0.374888897,0
SE-Conv-L3_ObjectBased_R4.pth,AlexNet,3,ObjectBased,4,M,12,0.013477824,0.553165734,0
SE-Conv-L3_ObjectBased_R4.pth,AlexNet,3,ObjectBased,4,M,13,0,0,0
SE-Conv-L3_ObjectBased_R4.pth,AlexNet,3,ObjectBased,4,M,14,0.641692698,0,0
SE-Conv-L3_ObjectBased_R4.pth,AlexNet,3,ObjectBased,4,M,15,0.381608158,0.02468075,0
SE-Conv-L3_ObjectBased_R4.pth,AlexNet,3,ObjectBased,4,M,16,0.287914515,0.047497571,0
SE-Conv-L3_ObjectBased_R4.pth,AlexNet,3,ObjectBased,4,M,17,0.450627208,0.011914983,0
SE-Conv-L3_ObjectBased_R4.pth,AlexNet,3,ObjectBased,4,M,18,0.302397132,0.007259829,0
SE-Conv-L3_ObjectBased_R4.pth,AlexNet,3,ObjectBased,4,M,19,0.312542498,0.004095581,0
SE-Conv-L3_ObjectBased_R4.pth,AlexNet,3,ObjectBased,4,M,20,0.280031234,0.003776777,0
SE-Conv-L3_ObjectBased_R4.pth,AlexNet,3,ObjectBased,4,M,21,0.258695334,0.018727018,0.000184611
SE-Conv-L3_ObjectBased_R4.pth,AlexNet,3,ObjectBased,4,N,1,0.003211265,0.604731739,0.032872014
SE-Conv-L3_ObjectBased_R4.pth,AlexNet,3,ObjectBased,4,N,2,0,0.737847328,0.002094675
SE-Conv-L3_ObjectBased_R4.pth,AlexNet,3,ObjectBased,4,N,3,0,0.020727996,0.239409447
SE-Conv-L3_ObjectBased_R4.pth,AlexNet,3,ObjectBased,4,N,4,0.018293453,0.476226032,0.017442632
SE-Conv-L3_ObjectBased_R4.pth,AlexNet,3,ObjectBased,4,N,5,0.006214333,0.622664094,0.011296576
SE-Conv-L3_ObjectBased_R4.pth,AlexNet,3,ObjectBased,4,N,6,0,0.684578359,0
SE-Conv-L3_ObjectBased_R4.pth,AlexNet,3,ObjectBased,4,N,7,0,0.77533567,0
SE-Conv-L3_ObjectBased_R4.pth,AlexNet,3,ObjectBased,4,N,8,0,0.668115318,0.016560167
SE-Conv-L3_ObjectBased_R4.pth,AlexNet,3,ObjectBased,4,N,9,0,0.650233746,0
SE-Conv-L3_ObjectBased_R4.pth,AlexNet,3,ObjectBased,4,N,10,0,0.469043016,0.078348957
SE-Conv-L3_ObjectBased_R4.pth,AlexNet,3,ObjectBased,4,N,11,0,0.470458537,0.085052341
SE-Conv-L3_ObjectBased_R4.pth,AlexNet,3,ObjectBased,4,N,12,0.000984453,0.57420224,0.035337217
SE-Conv-L3_ObjectBased_R4.pth,AlexNet,3,ObjectBased,4,N,13,0.004812757,0.497976094,0.055153836
SE-Conv-L3_ObjectBased_R4.pth,AlexNet,3,ObjectBased,4,N,14,0,0.562709928,0.033446573
SE-Conv-L3_ObjectBased_R4.pth,AlexNet,3,ObjectBased,4,N,15,0,0.684578419,0
SE-Conv-L3_ObjectBased_R4.pth,AlexNet,3,ObjectBased,4,N,16,0.002648407,0.596102476,0.006475493
SE-Conv-L3_ObjectBased_R4.pth,AlexNet,3,ObjectBased,4,N,17,0,0.640348792,0.001790234
SE-Conv-L3_ObjectBased_R4.pth,AlexNet,3,ObjectBased,4,N,18,0,0,0.000485475
SE-Conv-L3_ObjectBased_R4.pth,AlexNet,3,ObjectBased,4,N,19,0,0.097234704,0.283846647
SE-Conv-L3_ObjectBased_R4.pth,AlexNet,3,ObjectBased,4,N,20,0,0.396536201,0.024512632
SE-Conv-L3_ObjectBased_R4.pth,AlexNet,3,ObjectBased,4,N,21,0,0.592786789,0
SE-Conv-L3_FaceBased_R8.pth,AlexNet,3,FaceBased,8,E,1,0,0,0
SE-Conv-L3_FaceBased_R8.pth,AlexNet,3,FaceBased,8,E,2,0,0,0
SE-Conv-L3_FaceBased_R8.pth,AlexNet,3,FaceBased,8,E,3,0,0,0
SE-Conv-L3_FaceBased_R8.pth,AlexNet,3,FaceBased,8,E,4,0.00387167,0.031046238,0.334824473
SE-Conv-L3_FaceBased_R8.pth,AlexNet,3,FaceBased,8,E,5,0.004447122,0.074369267,0.306258559
SE-Conv-L3_FaceBased_R8.pth,AlexNet,3,FaceBased,8,E,6,0.008084863,0.052871179,0.311616302
SE-Conv-L3_FaceBased_R8.pth,AlexNet,3,FaceBased,8,E,7,0.011794083,0.039263647,0.297317594
SE-Conv-L3_FaceBased_R8.pth,AlexNet,3,FaceBased,8,E,8,0.01638178,0.017097481,0.372092515
SE-Conv-L3_FaceBased_R8.pth,AlexNet,3,FaceBased,8,E,9,0.026996788,0.089531504,0.053742692
SE-Conv-L3_FaceBased_R8.pth,AlexNet,3,FaceBased,8,E,10,0.016346712,0.057464954,0.316489279
SE-Conv-L3_FaceBased_R8.pth,AlexNet,3,FaceBased,8,E,11,0.017763125,0.061932094,0
SE-Conv-L3_FaceBased_R8.pth,AlexNet,3,FaceBased,8,E,12,0.010390402,0.02063082,0.399026215
SE-Conv-L3_FaceBased_R8.pth,AlexNet,3,FaceBased,8,E,13,0.010253887,0.040759064,0.327508777
SE-Conv-L3_FaceBased_R8.pth,AlexNet,3,FaceBased,8,E,14,0.066174276,0.041100867,0.280858219
SE-Conv-L3_FaceBased_R8.pth,AlexNet,3,FaceBased,8,E,15,0.081685714,0.112206444,0.0783078
SE-Conv-L3_FaceBased_R8.pth,AlexNet,3,FaceBased,8,E,16,0.030364152,0.118505329,0.150018886
SE-Conv-L3_FaceBased_R8.pth,AlexNet,3,FaceBased,8,E,17,0,0,0.790420353
SE-Conv-L3_FaceBased_R8.pth,AlexNet,3,FaceBased,8,E,18,0.001480119,0.626752913,3.17E-05
SE-Conv-L3_FaceBased_R8.pth,AlexNet,3,FaceBased,8,E,19,0.007163097,0.399193436,0.026914485
SE-Conv-L3_FaceBased_R8.pth,AlexNet,3,FaceBased,8,E,20,0,0,0
SE-Conv-L3_FaceBased_R8.pth,AlexNet,3,FaceBased,8,E,21,0,0,0
SE-Conv-L3_FaceBased_R8.pth,AlexNet,3,FaceBased,8,Full,1,0.044521332,0.108684219,0.281466275
SE-Conv-L3_FaceBased_R8.pth,AlexNet,3,FaceBased,8,Full,2,0.055827174,0.089204237,0.282658577
SE-Conv-L3_FaceBased_R8.pth,AlexNet,3,FaceBased,8,Full,3,0.035471573,0.082208097,0.293295681
SE-Conv-L3_FaceBased_R8.pth,AlexNet,3,FaceBased,8,Full,4,0.061109297,0.119560502,0.245803401
SE-Conv-L3_FaceBased_R8.pth,AlexNet,3,FaceBased,8,Full,5,0.006137901,0.06641914,0.371957481
SE-Conv-L3_FaceBased_R8.pth,AlexNet,3,FaceBased,8,Full,6,0.012732707,0.108267508,0.321873963
SE-Conv-L3_FaceBased_R8.pth,AlexNet,3,FaceBased,8,Full,7,0.036758579,0.139398158,0.273475945
SE-Conv-L3_FaceBased_R8.pth,AlexNet,3,FaceBased,8,Full,8,0.016179545,0.096606597,0.300146043
SE-Conv-L3_FaceBased_R8.pth,AlexNet,3,FaceBased,8,Full,9,0.025438869,0.107093088,0.272266686
SE-Conv-L3_FaceBased_R8.pth,AlexNet,3,FaceBased,8,Full,10,0.017199287,0.031588592,0.353466868
SE-Conv-L3_FaceBased_R8.pth,AlexNet,3,FaceBased,8,Full,11,9.02E-05,0.025830097,0.41066578
SE-Conv-L3_FaceBased_R8.pth,AlexNet,3,FaceBased,8,Full,12,0.128355801,0.080162652,0.16196844
SE-Conv-L3_FaceBased_R8.pth,AlexNet,3,FaceBased,8,Full,13,0.006547301,0.082897328,0.224008664
SE-Conv-L3_FaceBased_R8.pth,AlexNet,3,FaceBased,8,Full,14,0.010191539,0.103558578,0.147772685
SE-Conv-L3_FaceBased_R8.pth,AlexNet,3,FaceBased,8,Full,15,0.00131389,0.027089871,0.264813811
SE-Conv-L3_FaceBased_R8.pth,AlexNet,3,FaceBased,8,Full,16,0,0.006548703,0.008351095
SE-Conv-L3_FaceBased_R8.pth,AlexNet,3,FaceBased,8,Full,17,0,0.043657269,0.003132483
SE-Conv-L3_FaceBased_R8.pth,AlexNet,3,FaceBased,8,Full,18,0,0.075630873,0
SE-Conv-L3_FaceBased_R8.pth,AlexNet,3,FaceBased,8,Full,19,8.49E-05,0.330039322,0.001379996
SE-Conv-L3_FaceBased_R8.pth,AlexNet,3,FaceBased,8,Full,20,0.001708963,0.331114918,0.059161965
SE-Conv-L3_FaceBased_R8.pth,AlexNet,3,FaceBased,8,Full,21,0.037562348,0.361623168,0.049489185
SE-Conv-L3_FaceBased_R8.pth,AlexNet,3,FaceBased,8,M,1,0.101911545,0.086228259,0.115411945
SE-Conv-L3_FaceBased_R8.pth,AlexNet,3,FaceBased,8,M,2,0.136976525,0.080697283,0.076464877
SE-Conv-L3_FaceBased_R8.pth,AlexNet,3,FaceBased,8,M,3,0.149186879,0.083960876,0.051325209
SE-Conv-L3_FaceBased_R8.pth,AlexNet,3,FaceBased,8,M,4,0.165136293,0.101843826,0.082485802
SE-Conv-L3_FaceBased_R8.pth,AlexNet,3,FaceBased,8,M,5,0.199056849,0.106197461,0.046151008
SE-Conv-L3_FaceBased_R8.pth,AlexNet,3,FaceBased,8,M,6,0.163703963,0.149045974,0.055783067
SE-Conv-L3_FaceBased_R8.pth,AlexNet,3,FaceBased,8,M,7,0.132413477,0.135117382,0.072858915
SE-Conv-L3_FaceBased_R8.pth,AlexNet,3,FaceBased,8,M,8,0.140751436,0.105983816,0.075927578
SE-Conv-L3_FaceBased_R8.pth,AlexNet,3,FaceBased,8,M,9,0.099289343,0.091946959,0.051585883
SE-Conv-L3_FaceBased_R8.pth,AlexNet,3,FaceBased,8,M,10,0.167090222,0.163030267,0.02123367
